,1,2,3,4,5,6,7,8
0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
1,-150.17699115039127,0.0,-0.0,0.0,0.0,0.0,-1.590248075278013,0.0
2,552.7294117646853,0.0,-0.0,0.0,0.0,0.0,0.37664783427496334,121.72549019608215
3,-1521.953125000025,-1351.5858959420586,0.0,-2469.7078947368627,-211.07692307691696,-211.07692307691696,1.5826580226904403,-620.1222222222153
4,-4606.962264150972,470.36680483128805,0.0,373.212634822772,374.74885844748815,374.74885844748815,0.24678663239076387,-28.29752066115393
5,-3961.144067796413,978.9314317059893,417.18811881187514,2060.7410526315584,198.7555555555541,99.37777777777706,-0.2717190388170082,636.3428571428553
6,3589.1386861314377,611.0252512562879,-1461.4444444443923,343.92677674087537,-3163.215517241385,-2108.81034482759,-1.4391343552749927,-345.4082840236728
7,-3336.5673758865278,-4159.786924939673,-188.11111111106297,-7804.1429000300195,-5677.366093366099,-4258.024570024574,-5.161500815660656,-1112.9684210526207
8,-3360.91696750898,3454.8836369430433,-3508.8373205741364,6519.505736981458,-2773.8055555555593,-1849.2037037037062,-2.6274848746759,457.59440559440213
9,2551.662337662329,2361.691093313704,-1962.3127962084475,-1140.311730927125,1935.2833333333383,1935.2833333333383,-1.6084656084656301,118.61797752809855
10,-2653.2596685082667,-8653.997525580076,-1483.4701986754553,-11559.524515393316,601.7818181818093,802.3757575757458,0.27709707822807084,-2416.190476190493
11,-5618.9664429530085,8833.234722426641,442.5000000000145,9628.50839552233,-3840.6877470355903,-3840.6877470355903,-1.4545454545454557,2293.5789473684235
12,6449.124780316312,3823.24163885074,479.41666666672137,4908.8791856415255,2234.337448559652,3351.5061728394776,-2.381742738589208,0.0
13,3478.849840255636,4246.493090326474,-2583.749999999948,1604.4459613198344,2333.5491329479855,3500.3236994219783,1.0797546012269845,490.2352941176472
14,1210.1419354840682,4963.223423898824,2322.895705521452,5429.371667935855,-2497.2577903682723,-2497.2577903682723,2.608624898291281,210.20134228188175
15,4009.2528409090855,4850.512506181067,2935.4209245742195,3440.028769312707,641.0746268656644,641.0746268656644,-3.6556603773584806,645.6279069767419
16,3930.1755319148324,-446.5488307777267,-3365.6896551723844,4458.702366127138,1473.6694214876015,4421.008264462805,-0.5057067603160655,-165.20245398771212
17,-4478.474777448,5826.275326914747,1087.493150684956,6841.194835680765,592.6776859504253,592.6776859504253,1.4015477214101613,416.3398692810403
18,7287.057142857147,-6335.345879299175,1680.8076923076915,-2952.571878692356,522.842639593897,784.2639593908456,1.4182444061962198,368.7959183673563
19,-517.5784313725235,-4897.6317464617505,604.7402135231529,-6998.906547997389,632.6631944444418,1897.9895833333255,0.180602006688956,-655.9939024390267
20,-6589.5864406780065,-1731.1599966155957,1487.2243346007574,-5129.469147005515,-2330.0000000000073,-3495.000000000011,1.1229357798164925,-167.07382550335774
21,-4659.2608695649,-7177.010581715853,557.9913419913423,-8294.29195088668,465.5127272727439,698.2690909091159,-3.3799999999999937,-789.1390728476832
22,-8511.982758620768,2803.264396039478,-3767.84042553188,-1308.1636914786936,337.7083333333322,1013.1249999999966,1.1834862385321465,92.66666666668226
23,1118.3898305084272,-7259.318658892197,924.9217877094919,-9449.025974025913,-59.38211382115788,-89.07317073173682,3.1341176470588223,-595.3381294963986
24,-9348.636042402704,2032.1023554410676,191.11111111109244,1513.6158663883034,-2888.173228346493,-1925.448818897662,-0.5767599660729072,243.68345323740164
25,2180.020408163202,1694.3983765500998,746.8396946564528,-160.90043478255768,1844.704225352098,2767.0563380281474,-3.901477832512377,347.0751879699209
26,248.4999999999799,4243.011301839553,-4692.141176470557,7054.098846787557,1468.1333333333378,1468.1333333333378,0.9720972097209999,408.9523809523838
27,2760.5454545454677,2738.2560537128998,3046.4343434343614,4783.735171529282,-4323.114250614244,-4323.114250614244,-1.380191693290759,577.9374999999825
28,7200.084985835695,-1631.5202194421622,4097.611940298504,-1930.8179871519983,3937.0431211499053,5905.564681724858,-20.577889447236174,-914.5714285714259
29,-7621.681034482861,385.5802282578102,-2381.4070351758955,1380.86763185102,1649.2697095435683,2473.904564315352,9.67108167770422,274.0064516129273
30,6182.492012779712,-3336.497033318109,3535.0842824601004,-4994.802919708026,-906.3999999999812,-906.3999999999812,1.5404191616766163,-301.9325153374103
31,-6498.862660944338,-1308.7777878308107,2511.388101982998,-581.8700114025019,1204.0373831775796,1204.0373831775796,1.7201017811705532,-892.1398601398707
32,-923.1627906976279,2791.27664924979,1368.2522123893793,4203.474382602269,3593.903930131021,3593.903930131021,-0.9117647058823668,448.62420382165976
33,4072.6734693876847,825.8096199125752,1650.0116731517774,2599.3192648059803,-974.626556016602,-649.7510373444013,1.8442906574394795,421.86826347305566
34,2317.5824175824146,-3537.799940280823,3341.941368078207,-3899.6362204724796,3134.090322580638,4701.135483870957,-3.0048154093097517,-494.4999999999957
35,-4419.420560747648,3665.859932441009,-2655.000000000009,4866.9354320590155,1582.9878048780374,1582.9878048780374,4.208885424785662,396.88888888888107
36,4433.932203389817,997.7535816618712,3450.280851063892,609.309754706357,-2320.94366197183,-2320.94366197183,-3.0760180995475146,83.90977443609152
37,3015.654822334992,6.7420349435092115,-354.46153846155005,-4660.248587570557,-1722.0000000000255,-1722.0000000000255,-1.2767075306479936,198.14814814814306
38,3195.599999999892,6721.611189380996,-4987.7470588235865,7928.845693779884,-6124.054054054088,-4082.702702702725,-1.122040072859754,650.9547738693423
39,5246.385321100932,-3005.479727017394,-1204.011627907017,-6277.004166666734,1342.3138686131279,894.8759124087519,-1.7040905134899962,-322.6052631578985
40,429.74117647060507,-925.502822496303,-908.4931506849942,-3771.8322580646172,-4521.6338028169075,-4521.6338028169075,1.5072463768116238,-110.72108843538142
41,885.2272727272727,-3340.3513547894418,-2109.0681818182793,-4741.990521326957,183.7464788732567,275.61971830988506,-0.8343347639484756,-207.68211920529686
42,-3534.326359832657,-2950.7562213095366,-4923.0952380952,-4125.083720930308,-738.1578947368578,-738.1578947368578,0.6453433678268929,-445.8510638297834
43,-3428.41628959282,1584.2790875007886,400.7034482759077,3780.2381530984503,1682.5895953757158,2523.884393063574,-2.06803939122648,353.8432835820893
44,4873.8666666666695,1422.2652058934452,-1515.1075697210915,2600.455075845953,1437.0929203539672,958.0619469026448,0.6393013100436671,253.92366412212525
45,2048.0975609756133,1907.6716241650447,2048.2079999999664,5983.492904446474,-2827.7880794701923,-1885.1920529801282,2.4724809483488372,-43.007999999995064
46,3235.9480519480207,369.72622256446385,690.1200000000217,-151.87827015487338,4809.812500000028,3206.5416666666856,-1.8986099754701369,-27.582733812946575
47,-852.7639751551383,560.399784289093,-4132.715404699713,-324.943025540278,-3167.055393585986,-2111.3702623906574,0.7702818104184328,166.3999999999937
48,994.1292775665036,127.66213789336354,6514.054054054028,858.6338893767406,-2910.6222222221713,-2910.6222222221713,0.30582102519547016,463.99999999999693
49,-1772.062256809452,2669.68572443173,-2625.3877551020423,4005.515923566924,1052.9308176100901,1579.396226415135,-0.8655387355298303,83.19685039370165
50,2200.712446351987,1961.484665871193,-2156.318181818259,4726.904447379977,1127.146788990821,2254.293577981642,2.704525288376207,137.10555555555615
51,1797.377622377644,1913.5413390863907,2134.2818181817997,2447.1609756096827,-1734.4129554655856,-867.2064777327928,1.6451612903225623,-246.15384615385236
52,1878.2869198311137,-1738.0100258731218,1375.186770428036,644.1904761905496,1049.8880000000102,2099.7760000000203,-5.450121654501193,67.55555555555767
53,-2105.0192307691136,-637.6210494783122,-1462.8217522658517,1868.2287778447692,1310.0136054421973,1310.0136054421973,1.9529837251355933,-512.9067357512953
54,-1959.1463414634532,-3048.4538684524914,1378.9353233830852,-760.9314285715265,1273.439114391154,1273.439114391154,0.7626168224299217,-167.7181208053724
55,5314.020000000015,1626.9056402980395,1206.8181818181174,9414.177400468423,2774.6268656716366,2774.6268656716366,2.1749999999999883,172.79775280899895
56,3654.516971279356,4803.967731389751,-1107.3333333333312,11076.942129172534,-2080.5245901639346,-2080.5245901639346,2.588432523051117,588.534313725485
57,5290.710526315798,-2117.8946723137797,4611.3295454545705,155.79654255312164,-2644.6956521738744,-1763.1304347825828,-0.29166666666666385,-115.05747126435539
